Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD100008,CUST52173,John Doe,john804@example.com,,Space Riders,Inox Mall,Kolkata,10-06-2021,09:00,18-05-2021,Regular,,591.28,10,2571.22,card,Paid,Box Office,,2,,Agent A,FALSE,BKG84668,Screen 2,Single,NEW50,50
ORD101644,CUST55747,Ravi Kumar,ravi680@example.com,,The Last Frontier,Cinepolis Plaza,Delhi,15-04-2025,15:30,16-03-2025,premium ,4,447.86,,1801.46,,Failed,Online,"A12,C21,A11,C5",,Cancelled,,TRUE,BKG31717,,Family,save10,100
ORD109944,CUST67742,Sangeetha K,sangeetha752@example.com,12345,Hidden Truths,Regal Cinema,Bengaluru,17-07-2022,21:45,06-07-2022,Reguler,0,1457.29,25,,Online,,online,,4,Cancelled,Agent C,FALSE,BKG79176,Screen 2,Combo,,100
ORD100872,CUST27842,,user304@example.com,9.16474E+11,Broken Strings,Regal Cinema,Delhi,06-05-2022,11:00,25-04-2022,Reguler,2,901.28,,1782.55,Cahs,,Box Office,"B9,B1",5,Cancelled,Agent C,FALSE,BKG84105,,,NEW50,0
ORD104994,CUST96782,,user755@example.com,98765 43210,Ocean's Whisper,PVR Phoenix,Chennai,08-08-2020,19:45,04-08-2020,VIP,,616.22,-5,,UPI,Failed,Box Office,,5,,Agent C,TRUE,BKG65662,,Family,FREESNACK,
ORD103073,CUST24999,Amit Sharma,amit1@example.com,12345,The Last Frontier,Inox Mall,,19-07-2024,14:15,28-06-2024,Reguler,4,1302.3,10,4688.27,Cahs,Failed,Third-Party,"B15,C12,A25,C7",-1,Cancelled,Agent B,TRUE,BKG47692,Screen 1,Family,save10,100
ORD102673,CUST94228,Priya Singh,priya168@example.com,9.18898E+11,Final Alarm,Grand Theatre,Delhi,06-11-2021,09:30,29-10-2021,,3,1376.64,50,2064.96,card,Paid,,"C19,A12,C2",,,Agent B,TRUE,BKG81401,Screen 2,Single,,10
ORD104119,CUST58308,Sangeetha K,sangeetha710@example.com,98765 43210,House of Tricks,Regal Cinema,,17-08-2024,20:15,25-07-2024,VIP,3,1263.4,50,1895.1,Cash,Failed,online,"B9,B12,C19",-1,,Agent C,TRUE,BKG47092,Screen 2,,save10,0
ORD108686,CUST22559,,user481@example.com,9.16345E+11,Space Riders,Inox Mall,,12-06-2025,13:45,05-06-2025,premium ,0,,5,,Card,Paid,,,1,,Agent C,TRUE,BKG45827,Screen 2,Family,FREESNACK,50
ORD102752,CUST32002,Amit Sharma,amit618@example.com,98765 43210,The Last Frontier,,Delhi,15-02-2021,22:15,26-01-2021,,3,1320.64,10,3545.72,card,Failed,,"A18,C24,A27",5,Late arrival,Agent B,,BKG60360,Screen 3,Single,,200
ORD101849,CUST48752,,user446@example.com,12345,House of Tricks,Grand Theatre,Chennai,13-11-2021,23:45,14-10-2021,,2,1235,,2449.99,card,Paid,Online,"B21,C24",6,Late arrival,Agent B,TRUE,BKG70863,Screen 1,Combo,NEW50,50
ORD108468,CUST69673,,user978@example.com,,Ocean's Whisper,Regal Cinema,Chennai,10-02-2024,12:45,18-01-2024,Reguler,3,1001.38,15,2533.53,Cahs,Pending,Box Office,"B26,B10,A1",3,Late arrival,Agent A,FALSE,BKG23574,Screen 1,Family,FREESNACK,10
ORD109917,CUST42025,Sangeetha K,,,Final Alarm,,Mumbai,15-11-2019,14:30,18-10-2019,,3,1249.99,25,2822.48,Cahs,Paid,Box Office,"A3,C30,A16",6,Cancelled,Agent B,FALSE,BKG29268,Screen 2,Combo,save10,0
ORD108705,CUST24453,John Doe,john171@example.com,9.19572E+11,Broken Strings,Cinepolis Plaza,Pune,03-10-2021,10:15,28-09-2021,Premium,4,268.71,-5,1128.57,card,,Box Office,"B9,C28,A3,C5",2,,Agent B,TRUE,BKG38348,,Single,FREESNACK,200
ORD107803,CUST31399,Priya Singh,priya424@example.com,98765 43210,Broken Strings,PVR Phoenix,Mumbai,10-12-2020,11:30,08-12-2020,premium ,,304.48,25,,Cash,,third party,,-1,,,TRUE,BKG10243,Screen 3,Family,FREESNACK,200
ORD104045,CUST87801,Ravi Kumar,ravi369@example.com,,,Inox Mall,Pune,19-04-2020,19:00,15-04-2020,Balcony,2,1387.24,0,2774.49,Online,Pending,Box Office,"A4,A7",2,,Agent B,TRUE,BKG57292,Screen 3,Combo,save10,10
ORD107422,CUST27642,Priya Singh,priya950@example.com,98765 43210,Space Riders,Grand Theatre,Hyderabad,03-04-2024,12:45,09-03-2024,Regular,3,891.77,-5,2819.06,,Pending,Third-Party,"C17,A9,C15",3,Late arrival,Agent B,FALSE,BKG87384,Screen 2,Family,save10,0
ORD100628,CUST53166,Ravi Kumar,ravi711@example.com,9.16706E+11,Midnight Sonata,PVR Phoenix,Chennai,29-03-2023,18:30,18-03-2023,Reguler,0,877.96,10,,Card,Pending,third party,,-1,Late arrival,Agent C,FALSE,BKG90657,Screen 3,Combo,FREESNACK,0
ORD107630,CUST88486,,user704@example.com,98765 43210,Space Riders,Regal Cinema,Pune,02-02-2022,18:30,21-01-2022,Premium,1,1177.69,25,863.27,UPI,Paid,online,C21,6,VIP guest,Agent C,FALSE,BKG84771,Screen 1,Single,NEW50,0
ORD106715,CUST28961,,user378@example.com,12345,Love & Pixels,Regal Cinema,Mumbai,14-02-2025,09:45,06-02-2025,VIP,1,1178.96,,1178.96,Cahs,,third party,B21,6,VIP guest,Agent A,TRUE,BKG95198,,Family,save10,50
ORD107636,CUST36034,,user923@example.com,98765 43210,The Last Frontier,Grand Theatre,Chennai,31-12-2019,15:15,07-12-2019,,2,698.97,,1407.94,,Pending,Box Office,"C8,A8",,Late arrival,Agent A,FALSE,BKG62533,Screen 3,Family,NEW50,10
ORD103642,CUST38079,,user976@example.com,12345,Hidden Truths,,Chennai,06-03-2023,12:30,16-02-2023,,1,301.28,50,160.64,UPI,Pending,Box Office,A23,5,Cancelled,Agent B,FALSE,BKG80280,,Single,NEW50,50
ORD105421,CUST31485,Priya Singh,priya211@example.com,98765 43210,Midnight Sonata,,,22-09-2021,10:15,14-09-2021,VIP,4,391.89,10,1420.79,card,,Third-Party,"B22,A29,C30,B18",6,Cancelled,Agent A,FALSE,BKG28340,Screen 2,Combo,,0
ORD102748,CUST65168,Sangeetha K,sangeetha795@example.com,98765 43210,Love & Pixels,,Hyderabad,02-11-2024,22:15,21-10-2024,VIP,-1,888.79,50,,card,Failed,third party,,-1,Late arrival,Agent B,,BKG50642,Screen 2,Combo,save10,200
ORD109424,CUST30033,John Doe,john111@example.com,98765 43210,Space Riders,,Chennai,03-09-2025,23:15,28-08-2025,Balcony,0,891.25,0,,card,Paid,Box Office,,4,Late arrival,Agent C,FALSE,BKG62599,Screen 2,,,200
ORD109954,CUST18929,Sangeetha K,sangeetha910@example.com,12345,Space Riders,Regal Cinema,,22-02-2024,18:30,04-02-2024,premium ,3,802.47,10,2166.67,Cash,Failed,third party,"C12,C25,C5",-1,,Agent B,TRUE,BKG29091,Screen 2,Combo,NEW50,200
ORD109889,CUST24084,Ravi Kumar,ravi222@example.com,9.16198E+11,The Silent Echo,Inox Mall,Kolkata,19-03-2025,13:45,11-03-2025,Premium,,1137.07,0,,Card,,Box Office,,2,VIP guest,Agent B,,BKG94911,Screen 1,Combo,NEW50,0
ORD101524,CUST59782,Priya Singh,priya276@example.com,12345,Broken Strings,,Ahmedabad,14-10-2020,22:30,27-09-2020,VIP,4,699.31,15,2377.67,Cahs,Pending,Third-Party,"B5,C18,C1,C4",1,,,FALSE,BKG70319,Screen 3,Single,NEW50,10
ORD109575,CUST26305,,user545@example.com,,Love & Pixels,Grand Theatre,Kolkata,27-12-2023,09:00,22-12-2023,VIP,4,1487.1,5,5650.98,card,,,"C23,A10,B7,B2",4,,Agent B,FALSE,BKG15782,Screen 1,Single,FREESNACK,0
ORD102029,CUST30218,Priya Singh,priya43@example.com,12345,The Silent Echo,PVR Phoenix,Mumbai,22-11-2024,17:15,02-11-2024,premium ,1,,-5,,UPI,Pending,Online,B20,6,VIP guest,,TRUE,BKG68794,Screen 2,Family,,50
ORD109296,CUST19232,John Doe,john483@example.com,12345,Ocean's Whisper,PVR Phoenix,Ahmedabad,05-06-2020,15:45,12-05-2020,Balcony,,1383.29,-5,,UPI,Paid,Third-Party,,5,,Agent A,FALSE,BKG72499,Screen 1,Single,,
ORD105097,CUST81798,,user314@example.com,,Space Riders,Cinepolis Plaza,Mumbai,07-03-2021,17:00,15-02-2021,Reguler,3,1461.54,5,4145.39,Online,,,"C28,A7,A23",2,Late arrival,Agent B,TRUE,BKG44565,Screen 3,Combo,save10,200
ORD108625,CUST32211,,user208@example.com,9.19739E+11,Midnight Sonata,,Ahmedabad,14-07-2023,18:30,21-06-2023,Premium,2,1271.02,-5,2649.14,Card,,Third-Party,"A19,A4",,Cancelled,Agent B,FALSE,BKG24573,Screen 1,Family,NEW50,0
ORD106012,CUST69716,,user45@example.com,,Space Riders,Inox Mall,Hyderabad,30-05-2021,10:30,05-05-2021,,1,1441.8,15,1235.53,Cahs,Paid,,B19,1,VIP guest,,,BKG87675,Screen 1,Single,,100
ORD106111,CUST2938,,user979@example.com,9.18244E+11,Final Alarm,,Chennai,30-03-2024,18:00,01-03-2024,,3,200.9,25,462.03,UPI,Pending,Online,"A10,C5,C16",3,Late arrival,Agent C,TRUE,BKG54278,Screen 1,,,
ORD104332,CUST99110,Priya Singh,priya668@example.com,,Space Riders,Regal Cinema,Pune,29-10-2025,20:00,21-10-2025,,4,,0,,Cash,Failed,Third-Party,"B23,B16,B3,A27",2,,Agent C,TRUE,BKG80739,Screen 3,Single,NEW50,100
ORD108849,CUST68521,Priya Singh,priya318@example.com,,Broken Strings,Cinepolis Plaza,Chennai,19-01-2023,10:15,28-12-2022,Premium,1,1408.74,10,1277.87,,Failed,online,C5,3,Cancelled,Agent B,,BKG90618,Screen 3,Combo,save10,50
ORD108794,CUST98794,John Doe,john672@example.com,9.17626E+11,Space Riders,Inox Mall,Pune,25-01-2021,22:00,21-01-2021,VIP,0,260.11,-5,,Cahs,Pending,,,5,Late arrival,Agent C,TRUE,BKG29265,,Family,,
ORD108520,CUST18797,John Doe,john444@example.com,,Midnight Sonata,,Hyderabad,06-05-2020,13:30,30-04-2020,Premium,0,613.75,0,,card,Paid,Third-Party,,,,Agent A,FALSE,BKG51399,Screen 2,Combo,NEW50,50
ORD102235,CUST18629,Sangeetha K,sangeetha466@example.com,9.16828E+11,The Last Frontier,Inox Mall,Mumbai,26-02-2021,09:30,20-02-2021,,4,1438.63,0,5734.54,Card,Paid,Box Office,"A27,B29,A6,A17",5,,Agent C,,BKG66265,Screen 2,,NEW50,100
ORD100055,CUST59493,Priya Singh,priya293@example.com,98765 43210,Love & Pixels,Inox Mall,Delhi,26-01-2024,11:45,24-01-2024,,3,971.28,50,1436.92,Card,Failed,Third-Party,"A23,C30,C21",3,VIP guest,Agent B,TRUE,BKG28202,Screen 2,,NEW50,10
ORD101261,CUST89766,,user149@example.com,9.17622E+11,,Grand Theatre,Pune,20-10-2020,20:45,02-10-2020,Balcony,3,457.73,,1353.2,,Pending,Box Office,"C16,A7,C18",,VIP guest,,TRUE,BKG34303,,Single,FREESNACK,
ORD102327,CUST99778,Ravi Kumar,ravi508@example.com,9.17086E+11,Ocean's Whisper,Grand Theatre,Hyderabad,10-09-2024,19:30,30-08-2024,Premium,-1,1454.09,5,,UPI,Pending,,,5,,Agent C,FALSE,BKG47473,Screen 2,Combo,NEW50,200
ORD100340,CUST95929,Sangeetha K,sangeetha91@example.com,12345,Final Alarm,PVR Phoenix,Mumbai,29-11-2021,23:00,26-11-2021,VIP,1,297.43,50,128.72,card,,Third-Party,C6,3,,,TRUE,BKG29398,,,NEW50,100
ORD105226,CUST88646,John Doe,john770@example.com,,Space Riders,Inox Mall,Hyderabad,06-07-2024,09:00,23-06-2024,VIP,1,1040.65,10,916.59,UPI,Pending,third party,C17,3,,,TRUE,BKG35183,Screen 3,,save10,100
ORD107060,CUST89444,Sangeetha K,sangeetha224@example.com,12345,Final Alarm,Grand Theatre,Delhi,05-12-2022,13:45,22-11-2022,Regular,1,301.46,25,206.1,UPI,,third party,A4,2,Late arrival,,,BKG73405,,Combo,save10,
ORD103826,CUST60653,Sangeetha K,sangeetha476@example.com,9.18097E+11,,,Kolkata,06-12-2020,11:45,15-11-2020,VIP,,1435,5,,Cash,,Box Office,,4,,Agent A,FALSE,BKG56820,Screen 3,,save10,200
ORD109806,CUST12879,,user384@example.com,9.19543E+11,,Cinepolis Plaza,Delhi,19-09-2021,09:00,30-08-2021,premium ,3,1332.65,0,3977.94,Cash,Failed,Online,"C1,A19,A1",3,Late arrival,Agent B,FALSE,BKG41619,Screen 2,Combo,,100
ORD103325,CUST35901,,user450@example.com,98765 43210,Midnight Sonata,Cinepolis Plaza,Delhi,21-05-2023,15:00,06-05-2023,Reguler,4,818.06,-5,3435.84,,,third party,"C30,B23,C18,C29",6,Cancelled,Agent A,TRUE,BKG69806,Screen 1,Combo,FREESNACK,
ORD105823,CUST78284,,user105@example.com,98765 43210,The Last Frontier,Regal Cinema,Delhi,07-12-2021,21:00,05-12-2021,,-1,1066.26,50,,,,Third-Party,,5,VIP guest,,TRUE,BKG14902,,Combo,save10,200
ORD103534,CUST40630,Ravi Kumar,ravi335@example.com,12345,Love & Pixels,Inox Mall,Pune,26-06-2021,15:15,24-06-2021,Reguler,4,781.6,15,2657.45,Card,,online,"A27,B11,B26,B8",6,,Agent B,,BKG84916,Screen 3,Family,NEW50,200
ORD101325,CUST76170,Priya Singh,priya229@example.com,98765 43210,The Last Frontier,Regal Cinema,Chennai,08-05-2025,09:30,22-04-2025,premium ,,657.49,15,,Online,Paid,online,,-1,Late arrival,Agent B,TRUE,BKG54036,,Single,save10,50
ORD108365,CUST47578,,user355@example.com,9.16649E+11,The Last Frontier,Grand Theatre,Delhi,05-08-2022,15:45,04-08-2022,Reguler,3,1099.88,5,3144.66,Card,Paid,Online,"C17,C26,B5",4,VIP guest,Agent B,FALSE,BKG90468,Screen 3,Family,save10,200
ORD106444,CUST14157,John Doe,john437@example.com,12345,The Silent Echo,Regal Cinema,Mumbai,04-10-2022,12:00,15-09-2022,Reguler,2,730.52,,1441.04,UPI,,Online,"A22,A23",1,,,TRUE,BKG65774,,,save10,50
ORD100482,CUST56554,,user787@example.com,98765 43210,House of Tricks,Inox Mall,Hyderabad,01-02-2025,17:30,26-01-2025,Reguler,,1185.3,5,,UPI,Pending,Box Office,,,Late arrival,,,BKG73483,Screen 3,,,0
ORD101279,CUST61633,Priya Singh,priya254@example.com,9.16301E+11,The Last Frontier,Cinepolis Plaza,,21-09-2022,16:45,07-09-2022,Regular,2,1158.76,50,1168.76,Cahs,Pending,third party,"A18,A27",2,Late arrival,,TRUE,BKG79996,Screen 3,Combo,,100
ORD106609,CUST51019,Sangeetha K,sangeetha643@example.com,,Space Riders,Cinepolis Plaza,Mumbai,27-11-2019,11:45,08-11-2019,,4,1053.9,-5,4426.37,card,Pending,Box Office,"B11,A11,C29,B11",5,VIP guest,Agent A,FALSE,BKG32444,,Combo,save10,0
ORD100475,CUST13065,Amit Sharma,amit851@example.com,9.19961E+11,Broken Strings,Regal Cinema,Hyderabad,15-09-2021,18:45,14-09-2021,Reguler,0,1145.59,-5,,Online,Paid,Online,,3,,Agent A,TRUE,BKG75807,Screen 2,,,200
ORD105583,CUST73841,Sangeetha K,sangeetha317@example.com,12345,Hidden Truths,PVR Phoenix,Ahmedabad,12-05-2022,20:45,16-04-2022,Balcony,2,1058.03,10,1914.46,Card,Failed,Third-Party,"C7,B12",4,,Agent B,,BKG24957,,Combo,save10,10
ORD101810,CUST52976,,user676@example.com,,Hidden Truths,PVR Phoenix,Kolkata,10-11-2020,20:30,10-11-2020,,1,976.68,5,927.84,,,Third-Party,A15,5,Cancelled,Agent A,TRUE,BKG41490,Screen 2,Combo,FREESNACK,0
ORD103650,CUST6569,Ravi Kumar,ravi481@example.com,9.17981E+11,Hidden Truths,PVR Phoenix,Hyderabad,27-11-2024,17:15,01-11-2024,VIP,2,772.13,50,782.13,Online,,,"B11,A3",1,,Agent B,TRUE,BKG47011,Screen 2,Single,FREESNACK,
ORD107831,CUST85717,Sangeetha K,sangeetha565@example.com,98765 43210,,Cinepolis Plaza,Ahmedabad,28-06-2023,18:30,13-06-2023,Premium,2,561.88,0,1103.76,,Failed,online,"A11,A6",-1,Late arrival,Agent B,TRUE,BKG73551,Screen 1,Combo,,10
ORD102969,CUST23423,Ravi Kumar,ravi573@example.com,9.16983E+11,Final Alarm,Inox Mall,Delhi,17-02-2019,16:00,27-01-2019,premium ,4,1254.13,0,4996.53,Online,Failed,Third-Party,"B8,B16,C21,A15",3,,Agent B,TRUE,BKG37545,Screen 1,,FREESNACK,0
ORD100671,CUST80040,Priya Singh,,,Final Alarm,Grand Theatre,Mumbai,29-06-2021,12:00,13-06-2021,Regular,0,368.74,5,,Cash,Pending,online,,1,,,TRUE,BKG32948,Screen 1,Family,FREESNACK,50
ORD108016,CUST90021,Amit Sharma,,,Space Riders,Inox Mall,,25-09-2023,23:15,27-08-2023,Premium,,441.63,5,,Online,Failed,Third-Party,,5,Late arrival,Agent B,TRUE,BKG66375,Screen 3,Family,NEW50,10
ORD108092,CUST55976,,user230@example.com,9.18301E+11,The Last Frontier,Grand Theatre,Ahmedabad,28-02-2023,20:00,22-02-2023,Reguler,0,1404.11,5,,Cash,Pending,Online,,1,,Agent C,FALSE,BKG74127,Screen 2,,save10,50
ORD108119,CUST78311,Priya Singh,priya970@example.com,12345,Love & Pixels,,Pune,05-01-2025,20:30,31-12-2024,premium ,0,975.43,5,,card,,Box Office,,4,Cancelled,,TRUE,BKG29833,,Family,save10,
ORD100187,CUST15022,John Doe,john73@example.com,,Ocean's Whisper,Grand Theatre,Pune,04-09-2021,18:15,18-08-2021,premium ,4,498.79,50,997.59,,,online,"C26,B18,C8,A22",2,,,TRUE,BKG70674,Screen 3,Single,save10,0
ORD106136,CUST6035,Sangeetha K,sangeetha942@example.com,9.19463E+11,Broken Strings,Inox Mall,Hyderabad,07-02-2021,20:45,12-01-2021,Regular,3,670.06,10,1819.17,,,Third-Party,"B3,C5,B2",1,Cancelled,,,BKG79364,Screen 2,Combo,save10,100
ORD108266,CUST19477,Amit Sharma,amit227@example.com,9.17742E+11,Love & Pixels,,Kolkata,16-04-2021,09:45,23-03-2021,,0,1002.19,10,,Cash,Failed,Box Office,,4,Late arrival,,FALSE,BKG12265,Screen 2,Single,FREESNACK,200
ORD105573,CUST74496,Amit Sharma,amit963@example.com,9.17487E+11,Space Riders,,Delhi,29-06-2023,12:30,30-05-2023,Premium,-1,1304.51,10,,Card,,third party,,-1,,Agent B,TRUE,BKG89330,,Single,,
ORD106276,CUST88925,Sangeetha K,sangeetha927@example.com,98765 43210,The Last Frontier,Regal Cinema,Bengaluru,13-04-2021,12:00,01-04-2021,Balcony,3,390.78,10,1035.11,UPI,,Online,"A12,C3,C22",1,Late arrival,,TRUE,BKG67398,,Single,NEW50,10
ORD101128,CUST48450,Sangeetha K,sangeetha577@example.com,98765 43210,Space Riders,PVR Phoenix,Hyderabad,07-05-2020,12:30,25-04-2020,Balcony,0,958.3,-5,,Cahs,Pending,Third-Party,,1,,,,BKG71207,Screen 3,,save10,0
ORD102471,CUST72529,,user842@example.com,,The Last Frontier,Inox Mall,Ahmedabad,27-10-2022,11:45,30-09-2022,premium ,,495.76,-5,,card,Paid,online,,2,Late arrival,Agent C,FALSE,BKG89869,Screen 2,Combo,FREESNACK,50
ORD105898,CUST17530,Amit Sharma,,9.1706E+11,Ocean's Whisper,Regal Cinema,Hyderabad,29-11-2019,15:00,14-11-2019,VIP,2,787.56,0,1575.11,Cash,Pending,,"A4,B2",3,,Agent B,TRUE,BKG89520,Screen 1,Combo,FREESNACK,10
ORD107412,CUST23696,John Doe,john167@example.com,,The Last Frontier,PVR Phoenix,Pune,07-06-2023,12:30,11-05-2023,,2,516.31,25,774.46,Card,Pending,Third-Party,"B12,B23",4,Late arrival,Agent A,TRUE,BKG35090,Screen 3,Family,save10,
ORD107138,CUST86176,John Doe,john889@example.com,98765 43210,Midnight Sonata,Inox Mall,Kolkata,28-10-2025,19:45,07-10-2025,,0,915.06,25,,Cahs,Paid,third party,,,Late arrival,Agent B,FALSE,BKG81286,Screen 2,Combo,FREESNACK,
ORD105608,CUST70293,,user45@example.com,9.17205E+11,House of Tricks,Grand Theatre,Chennai,29-04-2020,09:00,28-04-2020,Premium,,116.98,25,,,Failed,Third-Party,,6,,Agent A,FALSE,BKG73707,Screen 1,,FREESNACK,0
ORD104691,CUST89027,,user479@example.com,9.17164E+11,Midnight Sonata,Cinepolis Plaza,Chennai,17-11-2020,11:15,06-11-2020,,2,1015.37,15,1706.12,Cahs,Paid,Box Office,"B3,A26",1,Late arrival,,,BKG33262,Screen 3,Single,FREESNACK,
ORD109189,CUST30922,,user818@example.com,9.16131E+11,Hidden Truths,Grand Theatre,Ahmedabad,24-06-2025,13:30,20-06-2025,Premium,-1,122.09,50,,Cahs,,third party,,-1,,,FALSE,BKG56645,Screen 3,Combo,FREESNACK,10
ORD101204,CUST34399,Amit Sharma,amit697@example.com,12345,Love & Pixels,Grand Theatre,Pune,20-08-2022,15:00,13-08-2022,VIP,1,1224.97,15,1021.22,Cahs,Pending,Online,C8,1,,,TRUE,BKG45108,,,NEW50,0
ORD107020,CUST80753,Sangeetha K,sangeetha222example.com,12345,Hidden Truths,Inox Mall,Kolkata,23-09-2022,10:45,16-09-2022,Regular,4,759.99,15,2593.98,card,,Online,"C28,B6,C5,A5",2,,Agent C,FALSE,BKG72476,Screen 2,Combo,NEW50,
ORD100236,CUST62457,Priya Singh,priya998@example.com,98765 43210,Ocean's Whisper,,Pune,12-09-2025,13:00,09-09-2025,Regular,3,1410.34,-5,4452.56,card,Paid,Online,"B17,C13,B13",,Late arrival,Agent A,TRUE,BKG32264,,Family,save10,0
ORD107361,CUST41687,Ravi Kumar,ravi379@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Kolkata,17-05-2023,12:00,23-04-2023,Reguler,1,136.46,-5,123.28,Cahs,Failed,Box Office,C26,1,,Agent C,FALSE,BKG19832,Screen 2,Family,,0
ORD109679,CUST18400,,user226@example.com,9.1763E+11,Ocean's Whisper,PVR Phoenix,Ahmedabad,22-08-2021,18:30,25-07-2021,,4,755.03,5,2869.12,,Paid,Third-Party,"C7,C21,C7,B1",5,Cancelled,Agent A,TRUE,BKG51830,,Combo,NEW50,10
ORD103520,CUST91029,Sangeetha K,,98765 43210,,Inox Mall,,19-02-2019,16:45,13-02-2019,VIP,-1,426.24,-5,,Cahs,Failed,online,,6,,Agent A,TRUE,BKG63369,,Combo,save10,10
ORD107829,CUST97240,Ravi Kumar,ravi391@example.com,98765 43210,The Last Frontier,Grand Theatre,Bengaluru,01-04-2022,09:30,10-03-2022,Regular,4,750.58,10,2712.09,card,Paid,Third-Party,"B10,C10,A2,B22",5,VIP guest,Agent A,,BKG39320,Screen 3,Family,save10,10
ORD103523,CUST95784,John Doe,john431@example.com,9.17247E+11,The Silent Echo,PVR Phoenix,Ahmedabad,17-06-2019,23:00,17-06-2019,,4,345.26,10,1252.92,card,Failed,Third-Party,"A17,B10,A26,A4",6,Cancelled,Agent B,FALSE,BKG27159,Screen 1,,save10,10
ORD106816,CUST68728,Ravi Kumar,ravi462@example.com,9.17347E+11,Space Riders,,Hyderabad,20-08-2019,15:30,04-08-2019,Premium,-1,357.6,15,,UPI,Pending,online,,3,VIP guest,Agent C,,BKG22603,Screen 3,Single,FREESNACK,0
ORD107568,CUST65702,,user183@example.com,9.19954E+11,Space Riders,Grand Theatre,Hyderabad,30-04-2020,10:45,01-04-2020,Regular,1,243.86,15,187.28,Cash,Pending,,B22,1,Cancelled,,TRUE,BKG19216,Screen 2,,,200
ORD100122,CUST22611,,user234@example.com,98765 43210,The Last Frontier,Grand Theatre,,23-11-2020,10:30,01-11-2020,Regular,4,1424.66,25,4253.98,card,Paid,third party,"A22,A21,A2,C4",6,Cancelled,,TRUE,BKG72180,Screen 2,Combo,NEW50,10
ORD106588,CUST80513,Ravi Kumar,ravi839@example.com,12345,The Silent Echo,Regal Cinema,Kolkata,22-11-2024,22:45,09-11-2024,VIP,2,581.71,0,1143.43,Cash,Pending,Box Office,"C19,C5",4,Late arrival,Agent C,,BKG82984,Screen 3,,FREESNACK,
ORD101444,CUST38433,Sangeetha K,sangeetha346@example.com,,Midnight Sonata,,Ahmedabad,03-01-2020,12:45,16-12-2019,premium ,1,697.54,0,677.54,,Failed,Box Office,C6,2,Late arrival,Agent B,FALSE,BKG90182,,Family,save10,200
ORD101928,CUST20480,John Doe,john454example.com,,Midnight Sonata,Cinepolis Plaza,Delhi,24-08-2021,14:00,26-07-2021,Balcony,1,1327.21,,1337.21,,,Online,C18,6,Late arrival,Agent C,FALSE,BKG24502,Screen 2,Single,,10
ORD106576,CUST52360,Amit Sharma,amit942@example.com,12345,Hidden Truths,Grand Theatre,Chennai,01-03-2022,12:00,10-02-2022,Premium,-1,,15,,card,Failed,Box Office,,6,,Agent C,,BKG79266,,Family,FREESNACK,0
ORD103238,CUST23088,John Doe,john450@example.com,12345,Ocean's Whisper,Inox Mall,Mumbai,28-04-2024,14:15,23-04-2024,VIP,,291.43,-5,,Cash,,Third-Party,,4,,Agent B,,BKG71542,Screen 1,Combo,FREESNACK,100
ORD100468,CUST36944,Amit Sharma,amit391@example.com,9.16685E+11,The Last Frontier,Cinepolis Plaza,Chennai,20-02-2021,15:30,18-02-2021,Balcony,1,908.05,0,908.05,UPI,Pending,Third-Party,B30,4,,Agent A,FALSE,BKG24756,Screen 1,Combo,save10,100
ORD104390,CUST99815,,user395@example.com,,Ocean's Whisper,Grand Theatre,Pune,11-05-2020,09:15,26-04-2020,VIP,1,168.52,,178.52,,Paid,Box Office,A25,4,Cancelled,Agent C,TRUE,BKG36152,Screen 1,Combo,save10,
ORD107364,CUST56317,,user496@example.com,12345,Space Riders,Grand Theatre,,13-12-2022,18:45,03-12-2022,premium ,1,295.28,5,280.52,Cash,Pending,Third-Party,C19,-1,Cancelled,,,BKG88826,,Combo,FREESNACK,200
ORD106828,CUST16116,,user355@example.com,98765 43210,Hidden Truths,Regal Cinema,Hyderabad,25-11-2019,13:30,27-10-2019,premium ,1,469.92,15,379.43,,Paid,Box Office,A21,3,Cancelled,Agent C,TRUE,BKG87288,,Family,,200
ORD103780,CUST13231,,user806@example.com,98765 43210,Love & Pixels,Cinepolis Plaza,Hyderabad,20-10-2019,09:00,01-10-2019,Premium,3,1131.19,0,3393.58,Card,,Box Office,"A8,C22,C16",1,,Agent A,FALSE,BKG17060,Screen 1,Combo,NEW50,100
ORD100418,CUST28019,John Doe,john27@example.com,9.19628E+11,Space Riders,Grand Theatre,Hyderabad,11-10-2019,14:30,12-09-2019,Premium,2,1032.2,10,1867.96,UPI,Pending,Box Office,"B1,A29",-1,,,TRUE,BKG37339,,Single,save10,50
ORD103257,CUST86616,,user64@example.com,12345,Broken Strings,Grand Theatre,Chennai,13-01-2022,22:00,14-12-2021,Premium,1,456.01,25,322,Cahs,Failed,Online,B11,-1,,Agent C,FALSE,BKG65131,Screen 1,,FREESNACK,50
ORD101702,CUST83056,,user393@example.com,,Space Riders,Regal Cinema,Delhi,12-09-2022,13:15,30-08-2022,Regular,0,491.64,15,,Cash,Failed,Online,,4,Late arrival,Agent C,FALSE,BKG72048,Screen 3,,save10,10
